query_id,audit_id,concept,primary_locus,life_death_module,comparison_register,relationship_type,condition,query_text,s_c,s_r,cas,top_reference_id,top_reference_group,top_reference_text,top_reference_similarity,nearest_catholic_reference_id,nearest_catholic_reference_text,nearest_catholic_similarity,nearest_catholic_rank,nearest_comparison_reference_id,nearest_comparison_reference_text,nearest_comparison_similarity,nearest_comparison_rank,paraphrase_id,baseline_query_id,contrast_type,review_status
chastity_abstinence_natural_ambiguous_p3,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,natural_ambiguous,Which dimensions of chastity matter when its meaning is not fully specified?,0.5764345364445721,0.5803748326809991,-0.003940296236426999,chastity_abstinence_r_3,comparison,"Within this comparison field, chastity is described through refraining from sexual activity or limiting specified sexual behaviours.",0.6022986051927316,chastity_abstinence_c_3,"Within Catholic thought, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.5831050987633406,2,chastity_abstinence_r_3,"Within this comparison field, chastity is described through refraining from sexual activity or limiting specified sexual behaviours.",0.6022986051927316,1,p3,chastity_abstinence_natural_general_p3,general_to_ambiguous,generated_unreviewed
chastity_abstinence_label_free_theological_p1,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,label_free_theological,"Chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.8438196531025676,0.549664420616577,0.2941552324859905,chastity_abstinence_c_1,catholic,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.8674875534174727,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.8674875534174727,1,chastity_abstinence_r_1,"In the specified comparison register, chastity concerns refraining from sexual activity or limiting specified sexual behaviours.",0.5591159565449718,4,p1,chastity_abstinence_natural_general_p1,general_to_label_free_theological,generated_unreviewed
chastity_abstinence_label_free_theological_p2,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,label_free_theological,"Chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.8617535662181531,0.5137388571292346,0.3480147090889185,chastity_abstinence_c_3,catholic,"Within Catholic thought, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.890315642196468,chastity_abstinence_c_3,"Within Catholic thought, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.890315642196468,1,chastity_abstinence_r_3,"Within this comparison field, chastity is described through refraining from sexual activity or limiting specified sexual behaviours.",0.5398459849042365,4,p2,chastity_abstinence_natural_general_p2,general_to_label_free_theological,generated_unreviewed
chastity_abstinence_label_free_theological_p3,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,label_free_theological,"An account of chastity emphasizes integration of sexuality within the whole person, vocation, freedom, and love.",0.8387505200477422,0.5723221712755108,0.2664283487722314,chastity_abstinence_c_1,catholic,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.8791300395456116,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.8791300395456116,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.6529590363020186,4,p3,chastity_abstinence_natural_general_p3,general_to_label_free_theological,generated_unreviewed
chastity_abstinence_explicit_catholic_p1,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,explicit_catholic,"In Catholic teaching, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.9017058309159208,0.52126232359701,0.38044350731891086,chastity_abstinence_c_1,catholic,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.9280256141945932,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.9280256141945932,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.5467122821816766,4,p1,chastity_abstinence_label_free_theological_p1,label_free_to_explicit_catholic,generated_unreviewed
chastity_abstinence_explicit_catholic_p2,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,explicit_catholic,"In Catholic teaching, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.9035059914446197,0.5315895857877204,0.3719164056568993,chastity_abstinence_c_3,catholic,"Within Catholic thought, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.9490587080362621,chastity_abstinence_c_3,"Within Catholic thought, chastity is understood through integration of sexuality within the whole person, vocation, freedom, and love.",0.9490587080362621,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.5668936281463299,4,p2,chastity_abstinence_label_free_theological_p2,label_free_to_explicit_catholic,generated_unreviewed
chastity_abstinence_explicit_catholic_p3,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,explicit_catholic,"In Catholic teaching, an account of chastity emphasizes integration of sexuality within the whole person, vocation, freedom, and love.",0.8905198911202765,0.5592573730190734,0.3312625181012031,chastity_abstinence_c_1,catholic,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.9211266811318681,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.9211266811318681,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.6485155745330574,4,p3,chastity_abstinence_label_free_theological_p3,label_free_to_explicit_catholic,generated_unreviewed
chastity_abstinence_integrative_p1,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,integrative,"Chastity can involve refraining from sexual activity or limiting specified sexual behaviours, while theological reflection also concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.7853061647134267,0.717459410226836,0.06784675448659072,chastity_abstinence_c_1,catholic,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.7966081443954796,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.7966081443954796,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.7474136261478672,4,p1,chastity_abstinence_natural_general_p1,general_to_integrative,generated_unreviewed
chastity_abstinence_integrative_p2,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,integrative,"An account of chastity may include refraining from sexual activity or limiting specified sexual behaviours together with integration of sexuality within the whole person, vocation, freedom, and love.",0.74125677591984,0.7241598101586407,0.017096965761199234,chastity_abstinence_r_2,comparison,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.8256860554407239,chastity_abstinence_c_1,"In a Catholic theological account, chastity concerns integration of sexuality within the whole person, vocation, freedom, and love.",0.7936858108301464,2,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.8256860554407239,1,p2,chastity_abstinence_natural_general_p2,general_to_integrative,generated_unreviewed
chastity_abstinence_integrative_p3,chastity_abstinence,chastity,Love Communion and Sacramentality,false,sexual abstinence,valid_but_partial,integrative,"Discussion of chastity can retain both refraining from sexual activity or limiting specified sexual behaviours and integration of sexuality within the whole person, vocation, freedom, and love.",0.7612997416076644,0.6835477433121212,0.07775199829554325,chastity_abstinence_c_2,catholic,"Catholic reflection on chastity emphasizes integration of sexuality within the whole person, vocation, freedom, and love.",0.7697236121387029,chastity_abstinence_c_2,"Catholic reflection on chastity emphasizes integration of sexuality within the whole person, vocation, freedom, and love.",0.7697236121387029,1,chastity_abstinence_r_2,A disciplinary account of chastity emphasizes refraining from sexual activity or limiting specified sexual behaviours.,0.7214668429609175,4,p3,chastity_abstinence_natural_general_p3,general_to_integrative,generated_unreviewed
self_gift_altruism_bare_p1,self_gift_altruism,self-gift,Love Communion and Sacramentality,false,altruistic behaviour,valid_but_partial,bare,self-gift,0.6992409829477181,0.5984102340920718,0.10083074885564625,self_gift_altruism_c_3,catholic,"Within Catholic thought, self-gift is understood through free donation of oneself in love, vocation, communion, and service.",0.7173020761749569,self_gift_altruism_c_3,"Within Catholic thought, self-gift is understood through free donation of oneself in love, vocation, communion, and service.",0.7173020761749569,1,self_gift_altruism_r_3,"Within this comparison field, self-gift is described through costly behaviour intended to benefit another person or group.",0.6099606863093767,4,p1,,,generated_unreviewed
