embedding_id,text_sha256,text,roles,dimensions,l2_norm
embedding_00132,06ee22817202a2983ac1cc2cece22bc8cb6acdfec7e14e95215210582340dd6e,A discussion of euthanasia focuses on a competent person's autonomous request for medical assistance to end life.,query:natural_general,3072,1.0003581047058105
embedding_00133,fa5f2fc5fc856e0c63b2985767d099f7e502f5d713897cc6fb88ae377495cfb2,A discussion of faith focuses on acceptance of a proposition or confidence in a person without requiring complete evidence.,query:natural_general,3072,1.00038743019104
embedding_00134,a4f58ed424774ec1944578d8ce34e7300c110608472417efbf028b0f0cb640d8,A discussion of family focuses on a household or kinship network described through social roles and residence.,query:natural_general,3072,0.9995952844619751
embedding_00135,65bf65a5bc0303007b8392f82de020384c3094549c6f13f9c9ccb9a44bf69469,"A discussion of flourishing focuses on wellbeing, resilience, positive functioning, and personal growth.",query:natural_general,3072,0.9995099306106567
embedding_00136,c13fbac32b9278d74d483a21c86e211e8bf033cee5f844ce421fbc16b240e322,"A discussion of forgiveness focuses on reduction of resentment, anger, and distress associated with an offence.",query:natural_general,3072,1.0002989768981934
embedding_00137,e5011d923dc65f3a4b867f92b9697fc41939d8a6cc871226ce7afcf3d95c2029,A discussion of fortitude focuses on capacity to recover and maintain functioning under stress.,query:natural_general,3072,1.0001531839370728
embedding_00138,201c32b0f7e397318aca6e087eb59f5c02f8c47accd401a8ea22c46c85f46a2d,A discussion of freedom focuses on individual self-determination and control over personal decisions.,query:natural_general,3072,0.9996743202209473
embedding_00139,c1600f424681dac480a14cee124145e136b94052b874a1bbcdbd763314f434b9,A discussion of friendship focuses on a voluntary interpersonal relationship involving affection and shared activity.,query:natural_general,3072,0.9997752904891968
embedding_00140,25e27aa3d7e8541bfef5d352d61b61fcc3ee7a7ec8f36785651cbae40790bf25,"A discussion of goodness focuses on helpful conduct, social approval, and beneficial outcomes.",query:natural_general,3072,1.0002458095550537
embedding_00141,425b8d4499a79fdd2ef02e84f8517d5918d81dae624818ed9ad702987f3c9c48,"A discussion of grace focuses on elegance of movement, poise, courtesy, and social charm.",query:natural_general,3072,1.000178337097168
embedding_00142,898939b4fcebd7b4b93f3e64f553f9e525a947510d21d1a5386efdbc7870df8a,"A discussion of grief focuses on emotional, cognitive, behavioural, and social adaptation following loss.",query:natural_general,3072,1.000454306602478
embedding_00143,2de358724ff27288081827704796327d9624dc791d04bcf906f958b7ae4fc9a6,A discussion of guilt focuses on an aversive emotion arising from perceived responsibility for wrongdoing.,query:natural_general,3072,0.999608039855957
embedding_00144,7b8889a5b6e4c0fccd52cf29d53413a7f229f1c90eb45b5c1e3e15fb4a9256e9,"A discussion of happiness focuses on positive affect, life satisfaction, and subjective wellbeing.",query:natural_general,3072,0.9996472597122192
embedding_00145,29d1cc599bcb8e541782f49caa34295002017b06b8aeac10ad072bc3557a374e,"A discussion of healing focuses on improvement of symptoms, function, or measurable health outcomes.",query:natural_general,3072,0.9999263882637024
embedding_00146,df711ad50a5437cc743cbd051f0b5cfb1f8ee6cf58d5f6751910af86d6d10066,"A discussion of heaven focuses on a pleasant postmortem realm characterised by reward, happiness, and continued existence.",query:natural_general,3072,1.0001959800720215
embedding_00147,773551a50ff53f88e80fbbf55b6d3d8985aa13ea90d8ac3a147ad1010f92f3a3,A discussion of hell focuses on an afterlife realm in which wrongdoers receive suffering or punishment.,query:natural_general,3072,0.9998910427093506
embedding_00148,e1d9caab18cff27bff5f357f50dce45498ad4f12a496ddd3fb73fb9ca99eb08f,A discussion of hope focuses on optimistic expectation that a desired future outcome will occur.,query:natural_general,3072,0.9996243715286255
embedding_00149,d0986c55cd0560fe1d8324c77c106ea5cb0328c1b70ffefd64d684392be13bef,"A discussion of hospitality focuses on friendly reception of guests and provision of food, lodging, or service.",query:natural_general,3072,1.0000613927841187
embedding_00150,6de54eefc5fc11b29466d677f9b3c489dc2b0f0ef2e2fc89439e5d31aa49d371,A discussion of human dignity focuses on the foundational equal status used to support universal human rights.,query:natural_general,3072,1.0003381967544556
embedding_00151,8f7c920611f60636ba0447f2a1a6c9ff187cbdbb285463868836f21a0b85c1e0,"A discussion of illness focuses on disease processes, symptoms, diagnosis, prognosis, and treatment.",query:natural_general,3072,0.9994839429855347
embedding_00152,6d4d471e920b836ab2f78f5841b6b6fa97237e763354f92ef545750aea459207,A discussion of judgment after death focuses on a widespread religious image in which souls or deeds receive postmortem evaluation.,query:natural_general,3072,0.999906063079834
embedding_00153,95e6ddda59580ef19aa1a04a8d13270139f79510c2b11b9f715614b2644def02,"A discussion of justice focuses on consistent procedures, impartial decisions, and fair distribution.",query:natural_general,3072,0.9998077750205994
embedding_00154,99e43a9e740dfddba4c878d7c8e619ff756609c24e19f2febf66685e00474d54,A discussion of justification focuses on a legal reason that warrants conduct or a judgment that removes liability.,query:natural_general,3072,1.0001389980316162
embedding_00155,62cba482941572991d6f1309f0a472b50a866436321ad9d8090b5ed8543ab6dd,A discussion of law focuses on rules formally enacted and enforced by political institutions.,query:natural_general,3072,1.000351071357727
embedding_00156,cc0ac1f485e68fe0f3103a05cf6b5143f801d1de92a91c49ac24afb1b6badeef,A discussion of license focuses on formal permission granted by law or an authorised institution.,query:natural_general,3072,0.999812662601471
embedding_00157,046ca413fdb7b99144ac45bd98893fccb5c17eabbdd48848d1b693ae62e7d793,"A discussion of liturgy focuses on a prescribed sequence of ceremonial words, gestures, and communal actions.",query:natural_general,3072,1.0001288652420044
embedding_00158,9ed4c2df527077094f20b1272b044ff56158b86a906adbcd499d4d427e4d41cf,"A discussion of love focuses on affection, attraction, attachment, intimacy, and romantic partnership.",query:natural_general,3072,1.0000152587890625
embedding_00159,e4431f3cbbfbe8a8c5035e87cb04adf624ddcfced8054439bba655a7c61be8eb,A discussion of marital fidelity focuses on agreement to sexual or romantic exclusivity within a partnership.,query:natural_general,3072,0.9997538328170776
embedding_00160,6bd8b94d4281aca9c791d3d07ff5ac63fc8ddf1b8a36dac54fa571cce7e63ffe,A discussion of marriage focuses on a legally recognised union creating civil rights and obligations.,query:natural_general,3072,1.000051736831665
embedding_00161,28cf4d598e69579c14d03bc2c32e2dd4cbb9c20bfdbe889eaccf0bb2123a9b3b,A discussion of mercy focuses on reduction or suspension of a penalty that could otherwise be imposed.,query:natural_general,3072,1.0000715255737305
embedding_00162,63a2f39cee928e169a9d9cdddc84eea1879398e893e9d04a4a05f867b0e9b6d4,A discussion of miracle focuses on an unusual event not yet explained by available scientific or statistical models.,query:natural_general,3072,1.0000721216201782
embedding_00163,39e3a78eb98d796837799c54f9f8d7d6949b178999ceded8dfb18a8aebc0ab4e,A discussion of moral agency focuses on cognitive ability to understand options and communicate a decision.,query:natural_general,3072,1.0001156330108643
embedding_00164,852bbc367869bc681ffbee6562e1bbe46787280043b1ca369eadf6da99253faa,A discussion of natural law focuses on descriptive regularities governing physical processes in nature.,query:natural_general,3072,0.9996954202651978
embedding_00165,69ef33c1a9c15008a9340235d811bffe252c6928ea2611a862be46e823add6c6,A discussion of neighbour focuses on a person who lives in an adjacent or nearby location.,query:natural_general,3072,1.000135064125061
embedding_00166,abed1394f13887b8c1960d35c00892d4d83e1889089147bc15f0d77f46d9518a,"A discussion of obedience focuses on conformity to rules, commands, and organisational authority.",query:natural_general,3072,1.0004656314849854
embedding_00167,8536d477b04fc3730fee390e9298a5f916f4d43f9cbcbcf61bd7d2b7c3dc7258,A discussion of original sin focuses on a broad doctrine that moral corruption or guilt is biologically or personally inherited.,query:natural_general,3072,0.9997944831848145
embedding_00168,43776a183fca6c8536d6d3c7d084dcfa6dd2288990fc4f58f355231ab0fda825,"A discussion of palliative care focuses on multidisciplinary treatment of pain, symptoms, and quality-of-life needs.",query:natural_general,3072,0.9997732043266296
embedding_00169,962f0873a3348bc2a6ed590522888cd0fa930dc1d459b67b619bab44b63a2728,A discussion of parenthood focuses on the social and practical role of raising and caring for a child.,query:natural_general,3072,0.999945342540741
embedding_00170,b566fc9de837d60bc86c5b948aa8ce16d3a05ccb8290fb6b99be9c373fb87dee,A discussion of peace focuses on a condition in which organised violence or interpersonal conflict is absent.,query:natural_general,3072,1.000380039215088
embedding_00171,3a51b4320cb511fb29e48563b9cbfd97fe0d408a0e224784b36acfdf2ea6690a,A discussion of personhood focuses on status as an entity recognised as bearing legal rights and duties.,query:natural_general,3072,0.9999343156814575
embedding_00172,df553abe85a338249d7cf36906edcd704bb296302f2756d56d16b54458b6826e,A discussion of poverty focuses on insufficient income or resources relative to an established threshold.,query:natural_general,3072,0.9994736313819885
embedding_00173,800962c575c972cb7f8fdc400cb7e6f1b2f1a0e8e831764d9403950cf9890fdc,A discussion of prayer focuses on attention-regulation practice focused on present-moment awareness.,query:natural_general,3072,1.0006699562072754
embedding_00174,c2be459f3d5c1c056ff7838bf0ab0548d284b35c0b0975b5fb462a67bf1c837f,A discussion of prudence focuses on cautious decision-making intended to minimise foreseeable risk.,query:natural_general,3072,1.000356912612915
embedding_00175,1d1f3f501f3262bd4d2967282bd8b654f4a9b1667b0f91a37beef0aebcf9eab9,"A discussion of purgatory focuses on a general intermediate state in which souls undergo testing, cleansing, or preparation after death.",query:natural_general,3072,1.00019109249115
embedding_00176,d9a97eb3cbb8cffb172041f1bfbb0d709afdeeeaa91e977db9b9edc4910c05a2,A discussion of reconciliation focuses on resolution of disagreement and rebuilding of workable interpersonal relations.,query:natural_general,3072,1.0000278949737549
embedding_00177,b9a5f1e9e6ff3da3867c22c0cefcafae8cbd35e5f254f905d04809a1232477ac,"A discussion of redemption focuses on repurchase of an asset, repayment of an obligation, or exchange of a financial instrument.",query:natural_general,3072,1.0005640983581543
embedding_00178,881da22de2b082a7a8d685c0eeb4d849657a0bcc44f43cf2429c3f71f6e7641e,A discussion of repentance focuses on negative emotion and remorse concerning a past decision or action.,query:natural_general,3072,0.999714195728302
embedding_00179,b483fb57cb52c3c462baf35bb95aa79a50614cdfe6213a5b9732aa8187c462e6,"A discussion of responsibility focuses on liability, legal duty, and accountability for conduct.",query:natural_general,3072,0.9995329976081848
embedding_00180,5b27d217b35d4e0af7bb5b960e836165c276a821bc16900ab094dc1651d1d087,"A discussion of resurrection focuses on a broad religious or symbolic image of return, rebirth, revival, or renewed existence.",query:natural_general,3072,0.9998754262924194
embedding_00181,0d6092a0ffdb04e51c5cf99190b88c74352c1ccd687f75ea9a715bb76ccab82e,A discussion of revelation focuses on the act of making previously hidden information publicly or personally known.,query:natural_general,3072,0.9996777176856995
embedding_00182,13fb5d9520beddf206ed7a62444462098bd6b2d2f4940e6328eee48747bb3e79,A discussion of rights focuses on enforceable legal claims and protections recognised by institutions.,query:natural_general,3072,0.9998455047607422
embedding_00183,45153673122033028feab42e4d310756e3962764a0b475be69776ec8eddeb1c4,A discussion of sacrament focuses on a sacred ceremony symbolising religious belief or communal identity.,query:natural_general,3072,1.0000841617584229
embedding_00184,745dfb24845472e2eda409c52485981466c681818a8b67f8e20176cdeeb666f9,"A discussion of salvation focuses on preservation or rescue from physical danger, loss, or destruction.",query:natural_general,3072,0.9998117685317993
embedding_00185,9545535cb6a5d9a405e4bcbc0f4b3480a460a077bb50133a1283629249d3270f,"A discussion of sanctification focuses on deliberate improvement of habits, performance, wellbeing, or personal effectiveness.",query:natural_general,3072,1.000305414199829
embedding_00186,cb63e6c34ea2e03af355df8687114e1c119c796b4a60d652cbaab949d30d4f53,A discussion of self-gift focuses on costly behaviour intended to benefit another person or group.,query:natural_general,3072,1.0005300045013428
embedding_00187,96ba94c0fd081345859b9bb3806cf14a94b36c0b80ec71148f3207d8ec2a8991,"A discussion of sexuality focuses on sexual identity, attraction, behaviour, and patterns of intimate expression.",query:natural_general,3072,0.9995608925819397
